Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H7_remelt,199,1920,57.58,0.06,0.03,1.65,143336,1654.571105,62.70178301,98253946464,70.2197342,17.75923955,11303304.49,-72896645.42,315.3905896,0.03983738,-0.137790284,82.99901604,18.17895109,23685598.64,-153656401.1,330.4742628,-0.020316451,-0.247454932,2808.145946,0.001185975
H7_remelt,199,1920,57.58,0.06,0.03,1.68,139683,1653.960408,62.4795234,95679383067,69.03102163,17.61705938,10839768.91,-69717767.82,310.3607814,0.052647101,-0.146547374,72.51517886,18.12650192,22949128.39,-148768415.2,328.570072,-0.045888893,-0.238586281,2831.681135,0.001131076
H7_remelt,199,1920,57.58,0.06,0.03,1.71,139264,1652.111246,59.40133923,95165796049,65.01478259,17.598578,10784458.73,-69226739.58,309.7099476,0.020902563,-0.205612147,68.60521753,18.11359566,22847500.79,-148023542.2,328.1023476,-0.03205274,-0.262144986,2829.623888,0.001105766
H7_remelt,199,1920,57.58,0.06,0.03,1.74,142336,1658.546334,66.60273715,98055235104,72.45473809,17.54659579,10957261.25,-70336134.51,307.8830239,0.036197005,-0.159740795,70.00757107,18.1353292,23407444.84,-151687166.1,328.8901652,-0.033901232,-0.256306705,2853.370399,0.001067851
H7_remelt,199,1920,57.58,0.06,0.03,1.77,151829,1653.838026,64.47984646,1.04E+11,78.64128345,17.6804842,11866957.38,-76425302.4,312.5995216,0.047656143,-0.128707321,71.45667472,18.24461335,25270591.45,-164127930.7,332.8659163,-0.025131432,-0.246227574,2800.15099,0.001356727
H7_remelt,199,1920,57.58,0.06,0.03,1.8,144384,1653.828368,62.02490934,98880471529,71.57176926,17.64039082,11234048.05,-72257609.32,311.1833884,0.041240012,-0.152531517,72.19822939,18.1203805,23705125.09,-153534769.8,328.3481894,-0.040932158,-0.25987076,2830.074745,0.001302029
H7_remelt,199,1920,57.58,0.06,0.03,1.83,144808,1652.246273,61.43809727,98978800262,69.23578079,17.59449178,11208502.56,-71978862.31,309.566141,0.030099121,-0.179363305,74.76031288,18.1222228,23779613,-154090594.2,328.4149592,-0.032467166,-0.250583287,2828.926299,0.00100819
H7_remelt,199,1920,57.58,0.06,0.03,1.86,143360,1650.70126,60.67110601,97802925997,74.76931068,17.59463377,11096646.49,-71197347.11,309.5711376,0.034434978,-0.190664865,74.21982149,18.15088533,23616300.49,-153132045.7,329.4546384,-0.023704768,-0.246262695,2817.476893,0.000976522
H7_remelt,199,1920,57.58,0.06,0.03,1.89,141723,1660.092371,63.59943281,97801643774,70.11246089,17.61990248,11001500.75,-70707587.61,310.4609635,0.027543029,-0.163628797,76.73764688,18.10414012,23226798.74,-150524591.6,327.7598895,-0.032089793,-0.242368303,2857.332828,0.001143018
H7_remelt,199,1920,57.58,0.06,0.03,1.92,138815,1659.193114,62.56888594,95687043437,68.69668239,17.49445584,10622928.36,-68102916.4,306.055985,0.040520085,-0.189769205,71.08161456,18.15307422,22873291.66,-148254952.7,329.5341035,-0.030999906,-0.257846842,2856.651985,0.00108052
